Id,Habitability_score
0x1b3f,63.400708068861746
0x143c,77.09275193622348
0x843f,77.48875008481588
0x9328,82.2882728683555
0xc62f,85.29542766798532
0x23fe,79.64380101494207
0x3aac,80.0732107999885
0xae17,73.34126786043092
0x524f,82.55807664195625
0xca5,81.353619600509
0x11e2,80.86185611872742
0x91b8,63.53679741352373
0x2377,83.16959379790124
0x5f0b,76.98025409676353
0x72d9,76.8418898930022
0x68ef,74.58182189152765
0x70b2,77.53811238025779
0xbff8,69.69073712919803
0x7c2c,84.89587396274295
0x529e,82.101888257762
0x11ac,83.87970612367916
0x97d1,47.74314186940211
0xa2b3,82.76953096352153
0xb321,81.46268317068296
0x2265,57.51514682689081
0x3e00,63.83751601487458
0x6060,64.7863157909759
0xbd72,81.46573297465939
0x2ab0,65.19054691711118
0x5b2b,64.13455734792589
0x9809,76.92895894408119
0x9f83,70.55924272812481
0x8c47,60.2219543837557
0x2890,81.30726231802346
0x1135,76.94790345335909
0x68b4,70.31200499016622
0x5da6,79.9191259027438
0x4079,50.03642763207513
0x87cf,79.34423510323526
0x4388,77.68806160983696
0x4740,83.29337534315854
0x1ca1,80.78779183705817
0x5224,87.28262362713528
0x2bc2,73.40853830298252
0x87f3,75.72084141362924
0xa37f,81.1721794559901
0x5548,82.10259976398669
0x8da3,60.70196459430727
0xaa8c,82.2756559127084
0xadbf,65.51410167449815
0x1dbe,87.0053768154051
0xb4a0,82.35241828781804
0x1b63,90.50677271001194
0x8a53,76.15821449934461
0x21fd,65.97115308995717
0xcc6,83.13153857944101
0x92d8,75.86889996420297
0x2beb,51.83968637771929
0x8799,78.29019516527106
0x6b5d,78.78008625648896
0x6b72,76.3420475971935
0x91d7,81.20185898812035
0x1809,80.82995773896208
0x6357,74.38037317632615
0x39e7,84.63485388617995
0x72c3,72.79058757561975
0x1cbb,78.89594596908239
0x3948,74.3044262984877
0x67a4,79.22170680660696
0x5adc,69.86019545323109
0x7be1,79.07560768655915
0x632a,66.85367166073257
0xa690,51.427098494831
0x8abe,76.0236905796663
0xa806,51.04026297977134
0x6684,66.91861044670414
0x32e8,72.7589152529544
0x9683,85.82256692665203
0xbb09,73.36502833493522
0xa635,79.27848612015315
0xba1c,80.56696025469881
0xc20,55.21450567930067
0x8818,85.13440233811805
0x718a,77.39686980456433
0xc378,55.63137668718726
0x76c8,81.55779191459419
0x4ba3,61.096144277003106
0xc1d2,83.43190958839733
0xb7c8,73.11735284146611
0xa2a7,84.59724412138391
0xac08,81.4384861722466
0x5135,84.65933451872546
0xc52c,73.26309847376777
0x7089,62.01998751581756
0x84c6,81.02311874252604
0x75f7,35.9914545693735
0x80d0,78.38402699961689
0x2974,79.56316171252095
0x79b7,82.61527694987369
0xb74c,73.97483451838328
0x4584,75.15133153577989
0x31cc,84.6965993922265
0xb3da,63.53797596386683
0x1915,75.78506351489631
0x4380,87.08274851098915
0x1bbd,82.2806354708689
0xa1d,82.15859946070725
0x60b9,79.40552622019798
0x88da,66.57883937140984
0x9c4a,77.20775306627219
0x8019,76.62431955112086
0xa0cd,76.08961861617074
0x2a7b,61.059499817515416
0x48c3,76.17988132576662
0xa0fb,82.94448494878459
0x9201,59.91462329385908
0x8594,76.82518653160085
0x4d56,50.61212065434063
0x9b25,55.55797603596929
0x5ef2,82.93553673583126
0x4e25,62.47974525886529
0x858a,68.73224121445438
0x6b0e,75.05303638396295
0x31f9,75.8974655506986
0x382f,74.01733900426082
0x4a0b,79.88131855789389
0x76d,66.37394933009509
0xad16,74.22718788611607
0xa901,79.43367730462876
0x1c22,72.27200970531567
0x2cbb,72.79496960185293
0x6b01,37.68303691304983
0xbf9,80.0573086936579
0xc71c,73.99119042544844
0xc8f2,78.75749006686704
0x776f,13.829597342688714
0x4b6b,79.92375286130077
0xd85,80.67654476139121
0xb422,82.34429454102477
0x958e,73.44582133593839
0x3636,46.89708553692144
0x3743,75.47129932138145
0x1744,81.4297770020852
0x84a7,80.19954504590177
0xbafc,76.73015634834707
0x56ad,44.51375629482787
0x4736,78.59021767522675
0x6d93,84.79627663765325
0x7a03,75.16719014122755
0x3ae6,74.81271920767502
0xa564,74.24667700724254
0xc1c2,81.13185265229447
0x172d,70.4542850206214
0xa536,73.49021223896185
0xa39b,85.33564703425886
0x6bf8,72.20731762967065
0xbe8a,69.67873087451355
0x6d48,75.87116003650661
0x1865,61.795453871508016
0x3a36,87.53794576729527
0xb20d,79.07077812090141
0x9c66,76.79520776611511
0xbec3,67.22765919272878
0xb2f6,85.19827076576219
0x3ed1,71.76790929984104
0xa239,47.9331878206403
0x3ac0,71.42803589986103
0x83be,58.55541251752328
0x3584,73.17721401785917
0x2ad4,78.64985084034947
0x7439,54.729006076741186
0x415b,77.91151950320544
0x60e4,81.97668353770368
0x1b6b,81.10418520106188
0x9e2b,58.11664296140052
0xe00,57.60003635833978
0x1452,81.279648019288
0xb7c,85.66478339039719
0x7cf3,84.76553981461866
0x3c96,46.3801934682175
0x4bbc,83.38642823826697
0x1812,79.91873476627926
0xabfc,61.35019125854926
0x29eb,82.23233862645486
0x86b0,29.383592840311934
0x802c,80.45103637522307
0xb7d6,82.88695601064546
0x29cc,37.76884056444131
0xaff9,79.43142575538413
0x3d60,66.62344419609165
0x3c64,67.04081323903728
0x6cc3,61.276438266780886
0x7882,77.78822447826167
0xc238,83.44577959019664
0x8cb1,80.78475055724138
0x5781,65.405992912826
0x45ed,76.89860319278165
0xaf67,81.08399198646038
0xbb7e,75.66342496104063
0x5a3c,73.19631620064342
0xbcee,79.36409624341003
0x1b76,85.83181319251142
0x7a72,82.39280355559286
0x8759,78.24446127521539
0x10df,59.614857110096224
0xeb6,85.64164475985613
0xc240,52.42924842816694
0x902a,75.12128519890314
0xb4c9,77.3857347057491
0x1173,80.4278747526327
0x63af,77.24865432329642
0x9233,49.03464627181742
0xab0a,80.4671953696398
0xaa94,72.2816443087622
0x8535,32.52595825890408
0x9442,43.7740340046189
0x3b90,66.11990902881344
0x27a8,72.9924404043631
0xec0,73.09837788292948
0x8084,62.48379564303815
0x6a91,72.46384305644787
0x7aa6,79.13317277975804
0x62c3,83.67368548131431
0x390e,62.0590484198092
0xf5f,82.23171171978359
0x9229,85.00440195394735
0x615,80.25943456919589
0x2ac9,83.61666340687432
0x2d84,60.466983717701154
0xacd8,11.542711701672758
0x9397,80.69325915375708
0x1cd7,82.10094502729932
0x102e,64.69714764388036
0x4745,81.19542406279868
0x3916,78.13529854600826
0x9f8e,75.36334198909854
0x4ee5,77.03161325512505
0x644d,79.84022575565656
0x5f8e,80.723230140118
0xc8ed,85.24641933947062
0x61d5,72.05954860462265
0x9abb,74.39279861685952
0xaa6a,72.88397929578534
0x6425,72.23827642646816
0x73a8,76.45355310356116
0x928d,77.06321709171091
0x53f7,61.95528808455222
0x75a6,62.63744799987917
0x358b,81.6509064401371
0x4811,70.1536642673471
0x4ae1,80.20866606131413
0x6b75,67.50996654882238
0xded,80.01673800080725
0xaac2,90.88280685949368
0x25cd,50.80040811972818
0x8d62,60.067944635313594
0x5278,87.95049249972729
0x58f1,81.94621860478718
0xb2e8,73.56149777981437
0x9d78,78.79958960807132
0x993e,59.97563908714052
0x3c27,81.08190503574902
0x8391,81.20111187210563
0xba8,58.37620162759478
0x2d9a,79.25545451010092
0xc5cf,86.23280279887753
0xbd85,82.08109482499324
0xb304,74.77662413332473
0x3871,49.96874027929192
0x9cbb,85.37430358262203
0xa48a,80.97100553936411
0xa07b,81.41588368421635
0xb761,65.36045197258778
0x6da8,71.86230475255466
0xa063,81.58977107769029
0x3a17,86.20251670437132
0xacfa,85.49825106260427
0xc8d,76.43425770541644
0xbfbb,87.09301081012478
0x244d,71.47984007218848
0x72cf,75.63912035924287
0xafa,77.79300560422176
0xc792,66.14918374621733
0x5332,41.77393958310964
0x702e,78.2998516082362
0x1955,82.08056444482818
0x8499,73.25199708289304
0x47dc,81.35104289773726
0x16c2,80.43638019185083
0x7c01,61.54882534323653
0x826,62.64968233514992
0x8ecf,76.42992817554378
0x5acb,79.59478676880714
0xa15e,78.78541332604533
0x3c29,81.30157201672408
0x36f8,80.81968091721757
0x3c8c,67.0581647329145
0x91d3,77.49357144663969
0x7b74,74.19442637904874
0x7ef0,81.05249221370515
0x4280,82.9796317318418
0x5e76,85.1806038081275
0x51fe,72.76089216791934
0x447e,59.291690094882924
0xab94,85.65244012989557
0x5e04,87.50604921165208
0x836e,80.5927928731925
0xc8c2,66.59916586472252
0x6548,74.89445948181024
0x12e5,79.31659042526421
0x5527,81.28119373203049
0x301e,82.44421366117415
0xa5ca,87.52980082145467
0x8533,74.67923847802487
0x862d,78.41598101184557
0x81d6,78.09045993662745
0xc853,78.84831217061979
0x6d11,84.67128471257661
0x5744,77.2097821413629
0xa5b3,79.51335959975465
0x4c72,79.4912200254963
0xa683,79.21036540106306
0x484c,80.22923161205341
0x9b26,85.67072626836179
0x826b,69.34445538807428
0x84e1,68.91754061296537
0x88f3,79.27255990228497
0x34f5,72.53395616209791
0x296c,48.35921547693454
0x2261,79.23468357106408
0x7077,84.69859653715795
0x2d30,69.38327527527724
0x7ae6,83.37553670670655
0xaa03,62.49560920413746
0x4a58,85.02770412822238
0xa4ce,80.76529828552405
0x149c,46.817638847753855
0x6b32,75.65303536528351
0x6453,73.00093410161432
0x7c3b,80.25680454557177
0x92e3,70.55326682990838
0x9df4,74.90315581898741
0x3bdb,55.27774721456569
0xc01b,82.73309631152763
0x69bc,80.18506018957714
0x799b,80.82892236592357
0xf1d,79.63938242259461
0x97b9,61.44060204173857
0xb865,67.08128389012364
0x6c00,81.19994566931844
0xb8de,47.26034223216919
0x400c,76.26078475263586
0xc49f,86.79634952792406
0x2dad,80.00935974842095
0x6d6f,71.08304314398215
0x1e91,86.02767870643854
0x1001,77.02053543299586
0x831b,83.75638968029386
0x6b9f,85.2996710277196
0x2d89,80.46437243743657
0x440d,76.96146082808443
0x625d,82.71364193580924
0x1a1f,60.90642184933873
0x9f73,78.50790826291632
0xaa43,82.2055118012084
0xa4fa,62.145466956636184
0xa0a7,53.06257068350877
0x253d,77.74272332735939
0x47a0,85.11367349149207
0x3444,73.06296399715153
0x536c,85.44119104356739
0x4c9d,80.96018799609413
0x8e9a,75.17142444557138
0x874e,83.61371574786659
0x8c7b,81.8222047873532
0x3c9d,77.46729535686929
0x8f3a,79.50152912693466
0x76eb,40.44568961662892
0x2c2d,82.13075123979179
0xbcb8,52.02143241395321
0x9f4c,83.41463051800952
0x1867,83.30322533197602
0x1725,73.14538091401582
0xb2bb,71.3359633538335
0x7e63,81.481046605168
0x7f65,73.05092670584597
0xa4c1,63.80297150975525
0x778c,80.92762875932237
0x5b30,81.97229839740852
0x48d0,75.06653688583394
0xc907,82.73874367609761
0x10c4,83.76764340392775
0x3905,68.90156289714416
0x9bb9,84.56783705863371
0xaa2e,63.91408655713019
0x12d0,81.28466390007954
0x2c6a,86.03120735682941
0xb9bf,65.62273131078607
0x263a,63.560193682242605
0xaf6,83.34049366446278
0xbe7f,81.27426316453965
0x403e,81.47856477876485
0x3a85,69.55232224268485
0x8f16,26.85687041289448
0x17ff,79.20791534647732
0x6d23,80.0317107480685
0x753e,72.61160603169617
0x7224,45.26404709848257
0xc670,75.88389568709796
0x63cb,46.612101619490254
0x377d,65.70936316278576
0x6a6e,77.73790781043098
0xa0c4,74.04602925666468
0xfea,81.63761574936296
0xe46,42.30259995702451
0xab7a,81.94998012224066
0x9ef,69.03411757341946
0x3bd0,62.60371326391988
0x481a,68.04358001485798
0x9ea4,78.05891014910037
0x1a9d,76.85418144309745
0x44a0,85.17556177137739
0x2d7f,86.59210040902758
0x85aa,74.43052604730147
0x615a,40.76844598672062
0x86fc,82.67977605953756
0x6911,70.14498701247463
0x1bea,81.0313224611715
0xb08a,78.65747359137151
0x2187,61.70783575608719
0x4847,72.92211219666817
0x1280,79.91927788347675
0x9197,35.8834019737195
0xaba2,85.49169270116553
0xb134,83.08637283324741
0xa126,66.29063905799529
0x955b,76.16124267180575
0xc3c5,43.00027785636175
0x389a,67.13060155817452
0xc626,85.7014501497748
0x89a,67.35187906142932
0x45ea,78.09519277777515
0x11ee,66.69594537055072
0xfef,74.98962000995897
0x4b0f,56.96406858499168
0x41cb,86.30700782188664
0xbada,53.00025426112471
0x4546,74.00955493885073
0x26d7,71.27716252406736
0xc2f5,63.086149863939795
0xaaf,83.6158453204839
0x42a6,72.80836159930308
0x6f73,69.35092088814274
0x36e4,62.2449064662817
0xae08,69.12189941681959
0x247b,29.067211222744902
0x94e6,70.80873939662297
0x9f67,81.48135461954784
0x41bb,74.20155868324993
0x10ad,86.20195039136271
0x7c5c,70.38935070694117
0xa65a,86.40081180345132
0x7b30,80.5747489017829
0xaafe,63.98554201707816
0x5cca,82.97630736900393
0x984e,75.84371831102592
0x7ec0,60.78931993823656
0x158c,21.12993524923781
0x670e,86.77695951479024
0x3afd,72.65720531587343
0xae88,39.17470126621079
0x3ee5,69.75360996944443
0xc49d,78.81840113842226
0x13cb,25.600889063748653
0x21d5,77.31033588797953
0x4200,70.67653289427001
0x56c1,66.50042259304911
0x32e3,76.33836203335989
0x825b,70.93860632190233
0xa80e,76.81085828154968
0x4266,62.692230937687285
0x9474,72.79600157717283
0x5685,84.64113709104095
0x4c70,77.9525872516231
0xc17a,77.57444055287525
0x7b9f,79.44638104780404
0x8de1,79.79459594235016
0x202b,81.39053972838529
0xa9b3,82.3889691072886
0x6342,81.21261941778455
0x1e8e,78.40907835816009
0x37c9,54.686525800091246
0x737,62.69291343177167
0x8bd2,72.53410275188256
0x672d,82.40326718557833
0x456b,79.08307916136106
0x6844,77.18732649575132
0x8029,75.77115916210195
0xb562,83.12234911170538
0xc885,82.57851017392838
0x614e,19.513111168496174
0x1cc6,58.63649621711478
0x5eba,81.45049473227634
0xa2c8,81.52029991813754
0x3589,81.7823317932476
0x5f5d,80.23515314933643
0xd76,83.34498332244063
0x4982,79.5159616741638
0xc471,84.30906320520343
0x58cb,81.09005898358778
0x3c67,79.56431918652416
0x5dcd,57.66214619191171
0x6959,84.13966470488381
0x1f4a,82.16826007814008
0xb026,59.30846298275014
0x76ee,76.87701152054659
0xc868,81.80761933141571
0x32ee,79.65394424569553
0x9ad5,54.91538052581032
0x31aa,77.520125855885
0x71f3,74.02712631733829
0x8df,67.80491974299755
0x9d54,80.68445003806139
0xc2d8,84.23452036227687
0x7e45,18.928719581690075
0x1ac1,82.63258081685322
0xab69,46.24210129217728
0x4771,72.58787877780725
0x9dde,83.41290449741115
0xb7a,76.91869911068876
0xa08d,80.9775888413622
0x3318,82.62287293051347
0x1c82,69.8598995613386
0x3896,58.304113714962526
0x1180,63.11567523160072
0xb2fc,82.29217406888138
0x341a,51.07447794924693
0x5408,84.8750526465214
0x93cc,70.31535934008511
0x1fc4,70.85606229850544
0x62a4,76.4327925859782
0x88e2,82.54494894830732
0x8666,81.55771065419525
0x5221,80.00949061172939
0x4721,81.90848718098714
0x2096,68.17329351644608
0x7799,81.18069726234316
0xbd6f,80.28812574571973
0x4b13,60.530721807703586
0x246c,62.545154694492496
0x206a,66.1591904418695
0x51cd,82.13755020566526
0x9513,76.7243177858635
0x6dde,82.52179829022647
0x6b63,53.682596954080324
0x38ad,81.47187459367807
0x8448,57.57742882676365
0x87e6,81.87856458592427
0xbbfd,56.04309870854717
0x13d9,67.300974980436
0x9697,70.07593924215267
0xa1d9,73.41849422308488
0x479b,76.36253204577102
0xc247,73.05255195384508
0xaeff,82.35059206831771
0x1a00,55.68000495866743
0x6c7e,82.18832556816847
0x3e50,73.89640414608387
0xf8f,81.60394747434925
0x3093,70.2393826943656
0xaf54,71.85318453393307
0xb407,53.54640625565895
0x4f4a,82.53732471646138
0x2895,82.06310838070314
0xc7a5,76.65165038992495
0x1e56,84.40927469489758
0x7254,77.1026328466975
0xb6b1,81.0272151061883
0x5344,70.49707684793466
0xbe0f,76.26444141842433
0x19ac,84.95691323842969
0x6eac,72.9467136911346
0x6e2b,82.29313609630667
0x67fa,82.31651054575002
0xc90b,81.40022765324422
0x81fc,28.652528695860255
0x83f8,51.15852542836737
0xc596,79.9982585251062
0x72a4,25.931161106388767
0x2c53,85.03027381933396
0x6a24,81.84593452113867
0x2da5,84.2292379138772
0x30d5,77.44717828758014
0x92d5,80.80541833952879
0x6f0e,79.2268604418489
0x60fd,70.36894602281882
0x7438,81.47480553022123
0x648e,75.46139867834178
0xc39e,54.406858753811804
0x17b1,79.62930400890136
0xa92f,81.640296746595
0x3d2a,72.63219074248828
0x34ff,76.74590356369546
0x81e,60.49567976014272
0xa162,61.3235955593678
0xac55,80.07828076309129
0x92c,65.25952540348537
0xa9a4,82.20800822862542
0x1641,85.12122546099998
0xb036,81.76396495257208
0x51f0,24.984430925864913
0x8411,80.77914894183678
0x1fcb,80.92573050642955
0x18eb,80.06721219453416
0x9f8,72.5239077695453
0x918d,76.53361358195518
0xb6a0,83.52141633799584
0x6b26,73.7829134583584
0xbffe,84.55413119368262
0x65f6,79.848063527193
0x9ef3,83.01692252122092
0x1626,71.90283926239836
0x8c93,81.14363977852194
0xc87c,76.56446229479535
0x4c11,81.85100513102262
0x992c,81.23124994928148
0xc561,80.21747725983306
0x57c3,71.15096469688919
0x815c,64.91495317306652
0x5c42,79.27103231457549
0x1f0d,77.57797614804649
0x3803,72.48002285454949
0x56f9,64.60364884870667
0x7f91,53.313379227011254
0x1519,79.6645043202985
0x478e,88.74472375289423
0x63f6,81.31156298325128
0x8665,9.02881881148189
0x9fe3,78.52432318459468
0x9a91,76.92740410513419
0x7103,84.04373209530353
0xad4a,77.57520132795895
0x72a0,80.8822461473143
0x6182,87.28795503962397
0x18af,27.56526189457933
0xb3e9,54.32592366166686
0xaa1e,72.877910507532
0x2d39,78.77618070678444
0xa289,85.34023881184191
0xc025,66.80166803818241
0x992b,72.92226107880882
0x5ae7,78.49376698706527
0xbae2,77.6505645350573
0x11f2,78.2253211667811
0x57f1,63.26429617763173
0x1ea9,81.4472385783623
0xb37e,78.15087784416951
0x2e45,67.37059775952055
0x8587,70.92328077226888
0xa0a0,85.60921685241362
0x3f94,84.49656790696052
0x76d9,81.24603304734478
0xc775,90.67572247454243
0x3051,75.3583797023673
0xa4ba,65.50851639091223
0x8065,75.67953430925229
0x195b,56.444321232365795
0xa1ad,77.72298736149904
0x3f55,78.34208510190783
0x9d0e,70.96104654811383
0x597e,63.98175386308058
0xb87b,82.48102221592346
0xab96,55.69734079088039
0x71b0,64.01827107348817
0x5bec,82.58284073702264
0x7b39,65.92069174869052
0xa2cc,77.28230803436043
0x3433,74.83115063972389
0x3be6,67.97148866931902
0xc2f2,84.21933151458092
0x6a7c,76.47176458057898
0x1e1e,79.45946179434576
0x9f92,81.2003264320806
0xc6d1,69.14567111188751
0xc490,74.93974332372485
0xb641,76.44704872167993
0xbb15,79.72201455764598
0xbde8,77.11778884465126
0xbe10,82.07051170413644
0x7a7d,73.1707885592404
0x7c29,85.51477719209299
0x5021,75.00008917102147
0x7cf8,47.963024788548
0x1c07,83.49234994154934
0x13f8,72.00147745033368
0x8ac9,86.37581928005308
0x9aab,71.88930236063577
0xa51e,71.27154698416356
0x15d8,80.93141758370919
0xc20a,69.55275035880037
0xa6b3,71.76829727001115
0x9e62,83.33591097056187
0x1e89,79.93963733075115
0x89c3,84.36724604853379
0x79a0,66.26649940104147
0xc1fe,73.19207393372076
0x2801,85.13809909849543
0xd79,86.14860693250341
0xac99,81.28470304572484
0x9e7,81.21381845074879
0xaf83,72.6330015432854
0x1da7,78.79247557191343
0xb6e4,72.35954883410727
0x291e,71.01345015690961
0x5e22,74.9330662955881
0x571d,63.28759773952845
0xa9d4,77.34517846136428
0x97aa,78.96628173665435
0x8154,72.64313234456205
0x456a,82.42914150213467
0x831f,67.84481643154152
0x805d,87.79565319009367
0xc329,77.24654070604554
0x622a,79.60752966386855
0x8466,82.07217141669926
0x1c0c,56.27496343946619
0x9c5e,64.33505409985389
0x95c4,84.75940674359673
0x4295,73.17981302442658
0x780f,85.92488937175668
0x51a4,70.81459253411964
0xac97,79.44490321950667
0x3880,67.37611571003885
0xbe6c,69.76585156260174
0x973a,78.2509043676588
0xc0b7,80.13479949563579
0x8fef,82.75543748456246
0xa755,67.2837897727789
0x14ae,81.56797676533887
0x2c51,81.41513191675085
0x5d1d,51.72046246541635
0x8fcb,73.6394265786854
0xc4c,80.89903826763864
0xa750,80.24128037860409
0x29e0,71.66058152019511
0x74e7,62.42645784102338
0xb1b3,79.74076529883115
0xa5c4,79.53274558969566
0x52af,81.20597944582894
0x1895,72.67223849751906
0x2f93,70.02257931124896
0x4700,82.99443440241322
0x8dd6,76.89457365323288
0xa43c,78.59699210838939
0x5a29,80.31187245127741
0xa017,74.79623924210189
0x4e75,79.58621225912047
0xbc30,85.32752218481191
0x93b3,80.12039862161832
0x2642,66.27199467336189
0x6391,78.77026942855645
0xbaac,79.76776197018884
0x54c3,82.52323206627797
0x4ad5,84.9622817523913
0x37d8,83.29449159236609
0xc3ca,83.92520672638892
0xc743,84.23317798564244
0x48d4,82.2498160080379
0x8c6e,80.77519057804051
0x576c,54.76682956034391
0xa8b1,76.19018991536211
0x1c57,53.77989003926788
0x1cfa,81.16722612546621
0x5129,69.0994321966452
0x17b8,38.866381730820706
0x5b34,80.31389682026169
0x1c1c,84.03475468114038
0x988f,67.9584267761605
0xbcdc,80.88368096377873
0x4326,53.691693588801485
0x9257,81.59935932035857
0xae00,78.002273596947
0x47df,56.28436198800123
0x2e2c,65.07384494289897
0x6347,79.50152653965786
0x5b09,46.635025130111146
0xb9bb,71.40405872329819
0x4d33,68.51484953969111
0x67c6,69.37776309386354
0x2f98,85.8226358798703
